Region Name,ITL,ITL code,year,value,LAD23CD,LAD23NM,ITL321CD,ITL321NM
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2000,63.6,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2001,64.8,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2002,66.8,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2003,69.2,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2004,71.8,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2005,74.3,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2006,76.8,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2007,78.1,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2008,80.8,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2009,84.3,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2010,84.5,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2011,85.7,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2012,87.1,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2013,89.2,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2014,91.2,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2015,92.7,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2016,94.3,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2017,95.8,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2018,97.6,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2019,100.0,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2020,106.4,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2021,106.5,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
"Bournemouth, Christchurch and Poole",ITL3,TLK24,2022,111.7,E06000058,"Bournemouth, Christchurch and Poole",TLK24,"Bournemouth, Christchurch and Poole"
Dorset,ITL3,TLK25,1999,58.4,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2000,60.9,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2001,61.5,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2002,63.3,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2003,65.5,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2004,67.4,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2005,70.3,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2006,71.8,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2007,75.2,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2008,80.3,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2009,79.6,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2010,80.3,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2011,82.0,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2012,85.3,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2013,87.7,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2014,88.7,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2015,89.1,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2016,91.2,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2017,93.2,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2018,98.6,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2019,100.0,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2020,103.7,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2021,105.9,E06000059,Dorset,TLK25,Dorset
Dorset,ITL3,TLK25,2022,113.4,E06000059,Dorset,TLK25,Dorset
Plymouth,ITL3,TLK41,1999,62.3,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2000,63.2,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2001,63.9,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2002,66.3,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2003,68.5,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2004,70.4,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2005,73.3,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2006,74.6,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2007,77.7,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2008,81.9,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2009,84.1,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2010,84.4,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2011,85.2,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2012,88.5,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2013,90.2,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2014,91.7,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2015,94.0,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2016,94.9,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2017,96.2,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2018,98.4,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2019,100.0,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2020,108.4,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2021,106.7,E06000026,Plymouth,TLK41,Plymouth
Plymouth,ITL3,TLK41,2022,111.0,E06000026,Plymouth,TLK41,Plymouth
Torbay,ITL3,TLK42,1999,60.3,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2000,61.3,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2001,62.7,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2002,65.4,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2003,68.0,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2004,70.3,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2005,72.7,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2006,74.7,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2007,78.0,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2008,81.7,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2009,83.1,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2010,83.0,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2011,84.2,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2012,85.8,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2013,87.3,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2014,89.5,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2015,91.5,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2016,93.3,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2017,94.7,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2018,97.3,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2019,100.0,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2020,113.5,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2021,108.4,E06000027,Torbay,TLK42,Torbay
Torbay,ITL3,TLK42,2022,112.0,E06000027,Torbay,TLK42,Torbay
Isle of Anglesey,ITL3,TLL11,1999,61.8,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2000,63.5,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2001,63.8,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2002,65.8,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2003,68.0,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2004,69.8,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2005,71.9,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2006,74.4,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2007,78.9,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2008,82.8,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2009,84.0,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2010,83.3,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2011,84.5,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2012,86.1,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2013,87.1,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2014,88.8,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2015,92.0,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2016,94.0,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2017,95.5,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2018,97.6,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2019,100.0,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2020,105.4,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2021,104.2,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Isle of Anglesey,ITL3,TLL11,2022,110.9,W06000001,Isle of Anglesey,TLL11,Isle of Anglesey
Gwynedd,ITL3,TLL12,1999,61.3,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2000,62.6,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2001,62.6,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2002,65.3,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2003,67.3,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2004,70.2,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2005,74.1,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2006,77.0,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2007,80.7,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2008,85.6,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2009,88.0,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2010,87.2,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2011,87.7,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2012,89.7,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2013,91.0,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2014,93.0,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2015,93.6,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2016,94.6,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2017,96.1,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2018,98.0,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2019,100.0,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2020,110.7,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2021,106.5,W06000002,Gwynedd,TLL12,Gwynedd
Gwynedd,ITL3,TLL12,2022,111.1,W06000002,Gwynedd,TLL12,Gwynedd
Swansea,ITL3,TLL18,1999,66.9,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2000,67.6,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2001,69.0,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2002,71.4,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2003,74.3,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2004,77.3,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2005,80.3,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2006,82.8,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2007,84.0,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2008,86.8,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2009,91.0,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2010,90.8,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2011,92.8,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2012,93.1,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2013,95.5,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2014,96.4,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2015,96.1,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2016,97.2,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2017,97.3,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2018,97.6,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2019,100.0,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2020,106.1,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2021,106.7,W06000011,Swansea,TLL18,Swansea
Swansea,ITL3,TLL18,2022,112.1,W06000011,Swansea,TLL18,Swansea
Powys,ITL3,TLL24,1999,67.3,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2000,67.6,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2001,68.5,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2002,70.3,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2003,72.8,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2004,75.0,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2005,76.1,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2006,77.7,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2007,81.2,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2008,84.2,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2009,85.5,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2010,86.0,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2011,86.4,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2012,88.5,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2013,89.9,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2014,90.7,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2015,92.5,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2016,93.9,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2017,95.3,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2018,97.9,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2019,100.0,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2020,107.1,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2021,108.3,W06000023,Powys,TLL24,Powys
Powys,ITL3,TLL24,2022,113.8,W06000023,Powys,TLL24,Powys
Na h-Eileanan Siar,ITL3,TLM64,1999,75.6,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2000,76.1,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2001,77.2,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2002,79.1,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2003,81.3,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2004,82.8,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2005,85.3,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2006,87.3,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2007,90.6,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2008,93.7,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2009,93.6,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2010,93.0,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2011,94.2,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2012,95.0,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2013,96.0,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2014,95.2,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2015,95.6,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2016,96.3,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2017,97.6,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2018,97.9,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2019,100.0,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2020,105.7,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2021,105.1,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Na h-Eileanan Siar,ITL3,TLM64,2022,111.3,S12000013,Na h-Eileanan Siar,TLM64,Na h-Eileanan Siar
Orkney Islands,ITL3,TLM65,1999,58.4,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2000,60.6,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2001,62.5,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2002,64.9,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2003,67.9,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2004,69.7,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2005,71.5,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2006,74.1,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2007,78.1,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2008,80.0,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2009,81.2,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2010,81.1,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2011,83.2,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2012,85.8,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2013,86.5,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2014,87.1,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2015,89.8,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2016,91.7,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2017,94.0,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2018,95.8,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2019,100.0,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2020,103.2,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2021,107.8,S12000023,Orkney Islands,TLM65,Orkney Islands
Orkney Islands,ITL3,TLM65,2022,113.5,S12000023,Orkney Islands,TLM65,Orkney Islands
Shetland Islands,ITL3,TLM66,1999,61.6,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2000,64.4,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2001,64.8,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2002,66.8,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2003,68.8,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2004,70.5,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2005,72.8,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2006,75.0,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2007,77.3,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2008,80.7,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2009,81.9,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2010,83.6,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2011,87.2,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2012,89.2,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2013,89.8,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2014,89.7,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2015,91.6,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2016,91.8,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2017,95.8,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2018,96.4,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2019,100.0,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2020,102.6,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2021,107.3,S12000027,Shetland Islands,TLM66,Shetland Islands
Shetland Islands,ITL3,TLM66,2022,111.5,S12000027,Shetland Islands,TLM66,Shetland Islands
City of Edinburgh,ITL3,TLM75,1999,64.1,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2000,64.1,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2001,66.1,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2002,68.0,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2003,70.8,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2004,75.0,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2005,76.2,S12000036,City of Edinburgh,TLM75,City of Edinburgh
City of Edinburgh,ITL3,TLM75,2006,81.5,S12000036,City of Edinburgh,TLM75,City of Edinburgh
